,Proton Number,Nucleon Number,Binding Energy
1073,46.0,96,0.7981430089909907
1074,47.0,96,0.7854774263069828
1075,48.0,96,0.775542528999992
1076,49.0,96,0.7570695209999911
1077,35.0,97,0.774982430999998
1078,36.0,97,0.7873983439579888
1079,37.0,97,0.7974881040729827
1080,38.0,97,0.8065442968489833
1081,39.0,97,0.8130750804379829
1082,40.0,97,0.8188927003379831
1083,41.0,97,0.8205573899179939
1084,42.0,97,0.8214982633069923
1085,43.0,97,0.8201781696799912
1086,44.0,97,0.8180748825439821
1087,45.0,97,0.8135537511679871
1088,46.0,97,0.8077645819649888
1089,47.0,97,0.7998664165999969
1090,48.0,97,0.7887018116669964
1091,49.0,97,0.7743646249999898
1092,35.0,98,0.777035202999997
1093,36.0,98,0.7920968149999794
1094,37.0,98,0.8013403128729806
1095,38.0,98,0.8123871558839966
1096,39.0,98,0.8172504030290071
1097,40.0,98,0.825238642911998
1098,41.0,98,0.826480307504994
1099,42.0,98,0.8300692400209755
1100,43.0,98,0.8273863672139754
1101,44.0,98,0.828178073920995
1102,45.0,98,0.8221310996460005
1103,46.0,98,0.819277850114986
1104,47.0,98,0.8100276679299867
1105,48.0,98,0.8036005477349875
1106,49.0,98,0.7888779009999922
1107,36.0,99,0.7943795439999946
1108,37.0,99,0.8060940341099894
1109,38.0,99,0.816485364675998
1110,39.0,99,0.8236062588909903
1111,40.0,99,0.8295754995889979
1112,41.0,99,0.8332916700129829
1113,42.0,99,0.8359245046309951
1114,43.0,99,0.8362815469889853
1115,44.0,99,0.8355789055960088
1116,45.0,99,0.8325391246289939
1117,46.0,99,0.8281392690369813
1118,47.0,99,0.8216717918539729
1119,48.0,99,0.8138940383049942
1120,49.0,99,0.8043435899999878
1121,50.0,99,0.7899511549999971
1122,36.0,100,0.7984516549999938
1123,37.0,100,0.8092413437079813
1124,38.0,100,0.8217857756299907
1125,39.0,100,0.8282855317819866
1126,40.0,100,0.8363322254309793
1127,41.0,100,0.8387489218820008
1128,42.0,100,0.8441473087579965
1129,43.0,100,0.8429753223349934
1130,44.0,100,0.8451800617399812
1131,45.0,100,0.8405457291429741
1132,46.0,100,0.8391674722219875
1133,47.0,100,0.8310965225669946
1134,48.0,100,0.8261552402009897
1135,49.0,100,0.8151441041009946
1136,50.0,100,0.8071178331359903
1137,36.0,101,0.8005649419999941
1138,37.0,101,0.8135448379999843
1139,38.0,101,0.8252955682159921
1140,39.0,101,0.834020279372993
1141,40.0,101,0.8411221793259784
1142,41.0,101,0.8458496410519984
1143,42.0,101,0.8494756497119909
1144,43.0,101,0.8512987926989837
1145,44.0,101,0.8519114569339763
1146,45.0,101,0.8503660613069854
1147,46.0,101,0.8473868288559885
1148,47.0,101,0.8422912416189945
1149,48.0,101,0.8357962394210006
1150,49.0,101,0.8275085427249849
1151,50.0,101,0.8182736363879854
1152,37.0,102,0.816232551999974
1153,38.0,102,0.83013164385099
1154,39.0,102,0.8381401934990009
1155,40.0,102,0.847543457488996
1156,41.0,102,0.8512577938429899
1157,42.0,102,0.8575165420249817
1158,43.0,102,0.8575280604909779
1159,44.0,102,0.8610591695279908
1160,45.0,102,0.8577372834579933
1161,46.0,102,0.8578563361479894
1162,47.0,102,0.851203075122001
1163,48.0,102,0.8476174469929845
1164,49.0,102,0.8376573968589867
1165,50.0,102,0.8309004522249808
1166,51.0,102,0.8160727979999791
1167,37.0,103,0.820142668999992
1168,38.0,103,0.8332547669999997
1169,39.0,103,0.8434260259239892
1170,40.0,103,0.8517730257259899
1171,41.0,103,0.8579888697039877
1172,42.0,103,0.8629113908259995
1173,43.0,103,0.8655590432399833
1174,44.0,103,0.867220878373999
1175,45.0,103,0.8669850105889907
1176,46.0,103,0.865410590105995
1177,47.0,103,0.8617577205019842
1178,48.0,103,0.8566088456179983
1179,49.0,103,0.8495928092699785
1180,50.0,103,0.8410571370000071
1181,51.0,103,0.8296401779999911
1182,37.0,104,0.8224356390000054
1183,38.0,104,0.8377365179999856
1184,39.0,104,0.8470510669999953
1185,40.0,104,0.857682801316983
1186,41.0,104,0.8627729052319921
1187,42.0,104,0.8703011305670003
1188,43.0,104,0.8714552085420024
1189,44.0,104,0.8760490345279806
1190,45.0,104,0.8739132173209896
1191,46.0,104,0.8753477041169759
1192,47.0,104,0.87007132133499
1193,48.0,104,0.8679238517320016
1194,49.0,104,0.8591422651219887
1195,50.0,104,0.8535890634549901
1196,51.0,104,0.8402637359999829
1197,52.0,104,0.8296005071519801
1198,38.0,105,0.8401700689999814
1199,39.0,105,0.8515430589999937
1200,40.0,105,0.8614256744079825
1201,41.0,105,0.8688784608129936
1202,42.0,105,0.8752897682409895
1203,43.0,105,0.879242655655986
1204,44.0,105,0.8818889599819926
1205,45.0,105,0.8828046703029884
1206,46.0,105,0.8823710050509987
1207,47.0,105,0.8800246626760071
1208,48.0,105,0.8762891156169985
1209,49.0,105,0.870598338217988
1210,50.0,105,0.8632991000489909
1211,51.0,105,0.8529815347429803
1212,52.0,105,0.8407834956039864
1213,38.0,106,0.8442822129999854
1214,39.0,106,0.8547660979999989
1215,40.0,106,0.8667181699999844
1216,41.0,106,0.8731675618449941
1217,42.0,106,0.8820876219389788
1218,43.0,106,0.884733936505981
1219,44.0,106,0.8902774634889994
1220,45.0,106,0.8893168466509991
1221,46.0,106,0.8918598528029946
1222,47.0,106,0.8878962824309866
1223,48.0,106,0.8870859345789768
1224,49.0,106,0.879565392123979
1225,50.0,106,0.8753126661859909
1226,51.0,106,0.8634380415509781
1227,52.0,106,0.8541888769489958
1228,53.0,106,0.8382766040000007
1229,38.0,107,0.846235367999995
1230,39.0,107,0.8589480669999858
1231,40.0,107,0.8699914829999784
1232,41.0,107,0.8786900032649783
1233,42.0,107,0.8865064941300034
1234,43.0,107,0.8917081951529866
1235,44.0,107,0.8958180817529922
1236,45.0,107,0.8978176352749898
1237,46.0,107,0.8983257780019898
1238,47.0,107,0.8973598051209848
1239,48.0,107,0.8949441823809821
1240,49.0,107,0.8905223402929892
1241,50.0,107,0.8844705927809997
1242,51.0,107,0.8756157718489987
1243,52.0,107,0.8646248579999849
1244,53.0,107,0.8524035149999918
1245,39.0,108,0.8617605349999877
1246,40.0,108,0.8749229069999842
1247,41.0,108,0.8825136126759929
1248,42.0,108,0.8927117700520029
1249,43.0,108,0.8968825580169977
1250,44.0,108,0.9036170267169865
1251,45.0,108,0.9039860519759912
1252,46.0,108,0.9074767286139718
1253,47.0,108,0.9045603219049951
1254,48.0,108,0.9052050795719992
1255,49.0,108,0.8990752081259927
1256,50.0,108,0.8960264160099882
1257,51.0,108,0.8854069134389846
1258,52.0,108,0.8777467833609904
1259,53.0,108,0.8637430119999863
1260,54.0,108,0.8526097426649812
1261,39.0,109,0.8654630389999767
1262,40.0,109,0.8777055829999796
1263,41.0,109,0.8876597289999921
1264,42.0,109,0.8966239259419808
1265,43.0,109,0.9032434263829856
1266,44.0,109,0.9086956287829793
1267,45.0,109,0.9119541642949969
1268,46.0,109,0.9135600137439894
1269,47.0,109,0.9136723706820078
1270,48.0,109,0.912457385092992
1271,49.0,109,0.9094436488509814
1272,50.0,109,0.9045863501329734
1273,51.0,109,0.8972105400069665
1274,52.0,109,0.8876794807079875
1275,53.0,109,0.8766419135180001
1276,54.0,109,0.8641450568949836
1277,40.0,110,0.8821975749999922
1278,41.0,110,0.8912821669999857
1279,42.0,110,0.9025015829639926
1280,43.0,110,0.9079968841469821
1281,44.0,110,0.9160301555689898
1282,45.0,110,0.917784757405002
1283,46.0,110,0.9222840505819931
1284,47.0,110,0.9204109159559835
1285,48.0,110,0.9223000454299779
1286,49.0,110,0.9174241025059757
1287,50.0,110,0.9157964586149774
1288,51.0,110,0.9064086625269852
1289,52.0,110,0.9001915070380022
1290,53.0,110,0.8874357700379818
1291,54.0,110,0.8778950953709881
1292,40.0,111,0.8844607529999848
1293,41.0,111,0.8959342909999748
1294,42.0,111,0.9059080196539924
1295,43.0,111,0.9139880626539849
1296,44.0,111,0.9207445960539928
1297,45.0,111,0.9252602143159976
1298,46.0,111,0.9279402767019889
1299,47.0,111,0.9291686540629769
1300,48.0,111,0.9292049045439938
1301,49.0,111,0.927345163283988
1302,50.0,111,0.923892995867007
1303,51.0,111,0.9177938679029864
1304,52.0,111,0.9095484535029925
1305,53.0,111,0.8999193412839759
1306,54.0,111,0.8884914299999878
1307,55.0,111,0.8758772049999806
1308,40.0,112,0.8884025239999715
1309,41.0,112,0.8990465409999899
1310,42.0,112,0.9114492169999835
1311,43.0,112,0.9182243164019894
1312,44.0,112,0.9275907556179845
1313,45.0,112,0.9306887597309839
1314,46.0,112,0.9362752514329884
1315,47.0,112,0.9355378018119893
1316,48.0,112,0.9385268128240085
1317,49.0,112,0.9349434535419903
1318,50.0,112,0.934608023685982
1319,51.0,112,0.9265556903069836
1320,52.0,112,0.9215263735119805
1321,53.0,112,0.9100277658119893
1322,54.0,112,0.9019945076919811
1323,55.0,112,0.8873898679999996
1324,40.0,113,0.8903258869999888
1325,41.0,113,0.9031884769999863
1326,42.0,113,0.9146219819999999
1327,43.0,113,0.9237782312079901
1328,44.0,113,0.9318296953009764
1329,45.0,113,0.9377251626279985
1330,46.0,113,0.9415461599279951
1331,47.0,113,0.9439806626849929
1332,48.0,113,0.9449960542449958
1333,49.0,113,0.9443197201189832
1334,50.0,113,0.9422812771329774
1335,51.0,113,0.9373721878159813
1336,52.0,113,0.9303054789999834
1337,53.0,113,0.9220817922780071
1338,54.0,113,0.9121706317469886
1339,55.0,113,0.9007370813959881
1340,56.0,113,0.8876885299999913
1341,41.0,114,0.9059413609999893
1342,42.0,114,0.9196539539999975
1343,43.0,114,0.9275692099999873
1344,44.0,114,0.938183965669964
1345,45.0,114,0.942670115919995
1346,46.0,114,0.9494460606699846
1347,47.0,114,0.9498857600009813
1348,48.0,114,0.9539671868619877
1349,49.0,114,0.9515228269449807
1350,50.0,114,0.9525116989699995
1351,51.0,114,0.9454517966949822
1352,52.0,114,0.941846239580002
1353,53.0,114,0.9316004040999957
1354,54.0,114,0.9250503137009929
1355,55.0,114,0.9116569208359806
1356,56.0,114,0.9018810867409996
1357,41.0,115,0.909863580999982
1358,42.0,115,0.9225260059999982
1359,43.0,115,0.9327668999999759
1360,44.0,115,0.9420702313809954
1361,45.0,115,0.9491898547809967
1362,46.0,115,0.9543831609769882
1363,47.0,115,0.9579375087049868
1364,48.0,115,0.9600377563939873
1365,49.0,115,0.9604888632679831
1366,50.0,115,0.9599860889549916
1367,51.0,115,0.9559572619999841
1368,52.0,115,0.9500192379999959
1369,53.0,115,0.9432973119999843
1370,54.0,115,0.9346203390669672
1371,55.0,115,0.9246677899999867
1372,56.0,115,0.9128942580000086
1373,41.0,116,0.9122170659999824
1374,42.0,116,0.9271883709999855
1375,43.0,116,0.9361863799999952
1376,44.0,116,0.9480349331789881
1377,45.0,116,0.953698222139991
1378,46.0,116,0.9617886811679739
1379,47.0,116,0.9634988808209783
1380,48.0,116,0.9686654328699973
1381,49.0,116,0.9672029474480013
1382,50.0,116,0.9694774299249929
1383,51.0,116,0.9637759665079813
1384,52.0,116,0.96121856550198
1385,53.0,116,0.9523795873969902
1386,54.0,116,0.9470081308949858
1387,55.0,116,0.9350092549999829
1388,56.0,116,0.9263508489999879
1389,57.0,116,0.9110283449999912
1390,42.0,117,0.9296703339999937
1391,43.0,117,0.9411140799999913
1392,44.0,117,0.9514583149999822
1393,45.0,117,0.9598602130789686
1394,46.0,117,0.9663833512959883
1395,47.0,117,0.9711383259339925
1396,48.0,117,0.9743725576909981
1397,49.0,117,0.9758958563009941
1398,50.0,117,0.9763497924839868
1399,51.0,117,0.9735925458109733
1400,52.0,117,0.9690503626629834
1401,53.0,117,0.9633959007809949
1402,54.0,117,0.9561459963019843
1403,55.0,117,0.9474578308869894
1404,56.0,117,0.9374274288069842
1405,57.0,117,0.9252464939999783
1406,42.0,118,0.9343531809999917
1407,43.0,118,0.9442672939999852
1408,44.0,118,0.9569697519999778
1409,45.0,118,0.963852421004006
1410,46.0,118,0.9733483688369802
1411,47.0,118,0.9765116043959807
1412,48.0,118,0.9826556589639779
1413,49.0,118,0.9821819076449856
1414,50.0,118,0.9856042274699917
1415,51.0,118,0.9809495273859881
1416,52.0,118,0.9796442431759971
1417,53.0,118,0.9719281059999929
1418,54.0,118,0.9680376507819943
1419,55.0,118,0.9573730896729842
1420,56.0,118,0.950166593999981
1421,57.0,118,0.9365934389999779
1422,42.0,119,0.9365660849999955
1423,43.0,119,0.9491484439999738
1424,44.0,119,0.9600522100000006
1425,45.0,119,0.969789478618992
1426,46.0,119,0.9773694005219937
1427,47.0,119,0.9836040423209766
1428,48.0,119,0.9879323945879861
1429,49.0,119,0.9906521399179695
1430,50.0,119,0.9920172113539962
1431,51.0,119,0.9904280782780006
1432,52.0,119,0.9871362942309787
1433,53.0,119,0.9827332927899874
1434,54.0,119,0.9767526932289883
1435,55.0,119,0.9692667085629836
1436,56.0,119,0.9605558351269963
1437,57.0,119,0.9499904459999868
1438,58.0,119,0.9377970329999954
1439,43.0,120,0.9519813940000006
1440,44.0,120,0.9656939869999945
1441,45.0,120,0.9735887609999878
1442,46.0,120,0.9842423254049777
1443,47.0,120,0.9886113837849848
1444,48.0,120,0.9959128314849863
1445,49.0,120,0.9966822677409937
1446,50.0,120,1.001049419432988
1447,51.0,120,0.9973702332519849
1448,52.0,120,0.9973147597509779
1449,53.0,120,0.9907027383009961
1450,54.0,120,0.9881288474229848
1451,55.0,120,0.9788494551129929
1452,56.0,120,0.9728521077929884
1453,57.0,120,0.9605395239999837
1454,58.0,120,0.9517032969999804
1455,43.0,121,0.9565236599999878
1456,44.0,121,0.9685967619999758
1457,45.0,121,0.9792202969999835
1458,46.0,121,0.988147231597992
1459,47.0,121,0.9953633652509808
1460,48.0,121,1.0010308325399961
1461,49.0,121,1.004789063681983
1462,50.0,121,1.0071493126719702
1463,51.0,121,1.0065516303569808
1464,52.0,121,1.0044961444849747
1465,53.0,121,1.001199900947995
1466,54.0,121,0.9964372458279911
1467,55.0,121,0.9900614442149873
1468,56.0,121,0.982707321733983
1469,57.0,121,0.9731572839999814
1470,58.0,121,0.9626620149999923
1471,59.0,121,0.9505291170000021
1472,43.0,122,0.9592914399999728
1473,44.0,122,0.9737581429999835
1474,45.0,122,0.9828520450000013
1475,46.0,122,0.994581893816985
1476,47.0,122,1.0000684007739835
1477,48.0,122,1.00856962444999
1478,49.0,122,1.0105270316019812
1479,50.0,122,1.015892245085979
1480,51.0,122,1.0132873491149894
1481,52.0,122,1.0142653768519807
1482,53.0,122,1.0090336224859868
1483,54.0,122,1.007309713194985
1484,55.0,122,0.9991033179359761
1485,56.0,122,0.994569375999987
1486,57.0,122,0.9835089899999758
1487,58.0,122,0.975843029999993
1488,59.0,122,0.9617559629999874
1489,44.0,123,0.9765305779999949
1490,45.0,123,0.9881642479999897
1491,46.0,123,0.9983976939999906
1492,47.0,123,1.0065316791399823
1493,48.0,123,1.0133731197399953
1494,49.0,123,1.0183847803879758
1495,50.0,123,1.021768102484998
1496,51.0,123,1.022175563147968
1497,52.0,123,1.0211236785179807
1498,53.0,123,1.0188959399569768
1499,54.0,123,1.0152030392149811
1500,55.0,123,1.0100006681399947
1501,56.0,123,1.0036148331399914
1502,57.0,123,0.9956146999999902
1503,58.0,123,0.9862543199999863
1504,59.0,123,0.9752032439999709
1505,44.0,124,0.9815718600000025
1506,45.0,124,0.9916861379999915
1507,46.0,124,1.00436904499999
1508,47.0,124,1.0111948196629896
1509,48.0,124,1.020658752267991
1510,49.0,124,1.0238248832369834
1511,50.0,124,1.0301846747109948
1512,51.0,124,1.0285725924849771
1513,52.0,124,1.030476124528974
1514,53.0,124,1.026318213492985
1515,54.0,124,1.0256209030059722
1516,55.0,124,1.0186977022539878
1517,56.0,124,1.015047833262983
1518,57.0,124,1.0052213499749882
1519,58.0,124,0.9988813899999798
1520,59.0,124,0.9861228599999947
1521,60.0,124,0.9768062369999768
1522,44.0,125,0.9843545359999837
1523,45.0,125,0.9968074859999803
1524,46.0,125,1.0079309679999966
1525,47.0,125,1.017485714999978
1526,48.0,125,1.025309183709993
1527,49.0,125,1.0313696540289783
1528,50.0,125,1.0358480965299748
1529,51.0,125,1.037208280215978
1530,52.0,125,1.036974573281995
1531,53.0,125,1.0357889020899904
1532,54.0,125,1.0331531071599898
1533,55.0,125,1.029045137756981
1534,56.0,125,1.0236267169599813
1535,57.0,125,1.016720368238964
1536,58.0,125,1.0086223599999897
1537,59.0,125,0.9990394710000032
1538,60.0,125,0.9880442549999913
1539,45.0,126,1.000180415999992
1540,46.0,126,1.0137626689999877
1541,47.0,126,1.02168816599999
1542,48.0,126,1.0322174000099835
1543,49.0,126,1.0367681039379733
1544,50.0,126,1.0439695101019737
1545,51.0,126,1.043347309901975
1546,52.0,126,1.0460163939359859
1547,53.0,126,1.0428638651449944
1548,54.0,126,1.0430991001179848
1549,55.0,126,1.0373059406489773
1550,56.0,126,1.0346260619379706
1551,57.0,126,1.025933707022972
1552,58.0,126,1.020782999000005
1553,59.0,126,1.009291559999994
1554,60.0,126,1.0013518859999806
1555,61.0,126,0.9867285629999714
1556,45.0,127,1.004712440999981
1557,46.0,127,1.0171951829999841
1558,47.0,127,1.0276185529999822
1559,48.0,127,1.0367047360790025
1560,49.0,127,1.0438391167599832
1561,50.0,127,1.0494253030939973
1562,51.0,127,1.0516523064329846
1563,52.0,127,1.052233669516994
1564,53.0,127,1.051936016847975
1565,54.0,127,1.0502740348839694
1566,55.0,127,1.047194282362966
1567,56.0,127,1.0427740257679972
1568,57.0,127,1.0368547977269742
1569,58.0,127,1.0299411629999895
1570,59.0,127,1.0215089899999725
1571,60.0,127,1.011880481999981
1572,61.0,127,1.0002857019999851
1573,45.0,128,1.0063257809999868
1574,46.0,128,1.02236680499999
1575,47.0,128,1.0316813539999856
1576,48.0,128,1.0432025796819886
1577,49.0,128,1.0491507639529942
1578,50.0,128,1.0573172121319914
1579,51.0,128,1.0575849613489794
1580,52.0,128,1.0609465883529765
1581,53.0,128,1.0586914904949936
1582,54.0,128,1.0598128685752641
1583,55.0,128,1.0548861911879897
1584,56.0,128,1.053323872773987
1585,57.0,128,1.0455837334869926
1586,58.0,128,1.041493858999985
1587,59.0,128,1.0312955789999876
1588,60.0,128,1.0244982419999786
1589,61.0,128,1.011194145999994
1590,62.0,128,1.001128998999988
1591,46.0,129,1.0238600459999816
1592,47.0,129,1.0368427349999934
1593,48.0,129,1.0470886591930082
1594,49.0,129,1.055796254845987
1595,50.0,129,1.0625478483599835
1596,51.0,129,1.0655844939869752
1597,52.0,129,1.0669587339109796
1598,53.0,129,1.0674602283669685
1599,54.0,129,1.0666490217419664
1600,55.0,129,1.0644526377899979
1601,56.0,129,1.0610157462209884
1602,57.0,129,1.0562804038479783
1603,58.0,129,1.0502470379999806
1604,59.0,129,1.0427365549999763
1605,60.0,129,1.0343416219999853
1606,61.0,129,1.0241517209999955
1607,62.0,129,1.0123074329999895
1608,46.0,130,1.026712546999974
1609,47.0,130,1.038873162999991
1610,48.0,130,1.0530851788469846
1611,49.0,130,1.0608694487329728
1612,50.0,130,1.0700897116389712
1613,51.0,130,1.0712420393339812
1614,52.0,130,1.0753066244049734
1615,53.0,130,1.0738900735919827
1616,54.0,130,1.0758327988739893
1617,55.0,130,1.0718536593889922
1618,56.0,130,1.0712104921379932
1619,57.0,130,1.0645840764969847
1620,58.0,130,1.0613807839999794
1621,59.0,130,1.0521377099999967
1622,60.0,130,1.0465609139999827
1623,61.0,130,1.0344401189999815
1624,62.0,130,1.0256746479999919
1625,63.0,130,1.0104955179999848
1626,46.0,131,1.027726322999996
1627,47.0,131,1.0417284569999765
1628,48.0,131,1.0551824740599898
1629,49.0,131,1.0669882868909752
1630,50.0,131,1.0752235946229831
1631,51.0,131,1.0789379253909743
1632,52.0,131,1.081165822489993
1633,53.0,131,1.0823963448749652
1634,54.0,131,1.0823666767574878
1635,55.0,131,1.0810088665329687
1636,56.0,131,1.0786329807349944
1637,57.0,131,1.0747248299999796
1638,58.0,131,1.0696661680849786
1639,59.0,131,1.0632612522399967
1640,60.0,131,1.055732093379973
1641,61.0,131,1.0467385459999718
1642,62.0,131,1.0362535179999952
1643,63.0,131,1.024442745999977
1644,47.0,132,1.0433818300000013
1645,48.0,132,1.0584386603839846
1646,49.0,132,1.0693784486360016
1647,50.0,132,1.0825059509619877
1648,51.0,132,1.0845930398970012
1649,52.0,132,1.0891430101969917
1650,53.0,132,1.088658041258995
1651,54.0,132,1.0912316172987033
1652,55.0,132,1.0881064640599902
1653,56.0,132,1.0883879939389942
1654,57.0,132,1.0826791672429863
1655,58.0,132,1.0804249435939965
1656,59.0,132,1.072187559999989
1657,60.0,132,1.0673879283529573
1658,61.0,132,1.056594959999984
1659,62.0,132,1.0491105449999765
1660,63.0,132,1.0351780239999755
1661,47.0,133,1.0460648889999788
1662,48.0,133,1.0601163659999884
1663,49.0,133,1.0726596229999927
1664,50.0,133,1.0848362959569897
1665,51.0,133,1.0918816488319862
1666,52.0,133,1.0948931397699937
1667,53.0,133,1.0968117595999871
1668,54.0,133,1.097597093611995
1669,55.0,133,1.097024227101997
1670,56.0,133,1.0955070705669954
1671,57.0,133,1.09244904199997
1672,58.0,133,1.0883745057379741
1673,59.0,133,1.0828962505019888
1674,60.0,133,1.076294011999991
1675,61.0,133,1.0683729579999977
1676,62.0,133,1.059200639999986
1677,63.0,133,1.0482110099999886
1678,64.0,133,1.0360408719999867
1679,48.0,134,1.063439021999983
1680,49.0,134,1.0749423519999795
1681,50.0,134,1.088398519669994
1682,51.0,134,1.094979742045993
1683,52.0,134,1.1024899739439746
1684,53.0,134,1.1029988605399836
1685,54.0,134,1.1060790890699792
1686,55.0,134,1.1038450755689837
1687,56.0,134,1.1049028201809676
1688,57.0,134,1.1001734557589913
1689,58.0,134,1.0987878997979692
1690,59.0,134,1.0914863453009929
1691,60.0,134,1.0876063172829902
1692,61.0,134,1.0777284939999845
1693,62.0,134,1.0713435899999695
1694,63.0,134,1.0587740529999792
1695,64.0,134,1.0495077039999643
1696,48.0,135,1.0648028539999927
1697,49.0,135,1.0780853249999751
1698,50.0,135,1.0906000906069977
1699,51.0,135,1.098653366425964
1700,52.0,135,1.1056875603349994
1701,53.0,135,1.1107347404949905
1702,54.0,135,1.1123675284289902
1703,55.0,135,1.1125354995829753
1704,56.0,135,1.1118040558430096
1705,57.0,135,1.1095974984629748
1706,58.0,135,1.106571423677977
1707,59.0,135,1.1018929402679731
1708,60.0,135,1.0961731929419756
1709,61.0,135,1.0890251649999527
1710,62.0,135,1.0808238799999828
1711,63.0,135,1.071119029999977
1712,64.0,135,1.0602262239999902
1713,65.0,135,1.0480356039999776
1714,49.0,136,1.0799481729999911
1715,50.0,136,1.0941402309999972
1716,51.0,136,1.1014726726209716
1717,52.0,136,1.1103858014199943
1718,53.0,136,1.1145030308169908
1719,54.0,136,1.1203833247059691
1720,55.0,136,1.119293057738986
1721,56.0,136,1.1208399301999918
1722,57.0,136,1.1169918503779854
1723,58.0,136,1.1164626626639915
1724,59.0,136,1.1102972754299856
1725,60.0,136,1.1071572872089632
1726,61.0,136,1.098132171480998
1727,62.0,136,1.0927754601570001
1728,63.0,136,1.0812137799999988
1729,64.0,136,1.0730636999999632
1730,65.0,136,1.0588807400000064
1731,49.0,137,1.082810914999996
1732,50.0,137,1.0961231779999991
1733,51.0,137,1.1050285348109838
1734,52.0,137,1.1132670014259958
1735,53.0,137,1.1193157662819857
1736,54.0,137,1.1243397151989996
1737,55.0,137,1.1274998654239852
1738,56.0,137,1.1276748702829877
1739,57.0,137,1.1260946422219718
1740,58.0,137,1.123873190703975
1741,59.0,137,1.1201576806269884
1742,60.0,137,1.1155417548309998
1743,61.0,137,1.1090335678109966
1744,62.0,137,1.1019555901709737
1745,63.0,137,1.0931140006109672
1746,64.0,137,1.0831863800000008
1747,65.0,137,1.071945379999974
1748,50.0,138,1.09948586699997
1749,51.0,138,1.1076208390000204
1750,52.0,138,1.1176611471879596
1751,53.0,138,1.1229417290479944
1752,54.0,138,1.1299298244919953
1753,55.0,138,1.1318430622109759
1754,56.0,138,1.136214988070975
1755,57.0,138,1.1334675178289615
1756,58.0,138,1.1335194184200077
1757,59.0,138,1.1280847721549776
1758,60.0,138,1.1259736767219977
1759,61.0,138,1.1178746332109881
1760,62.0,138,1.1134598471719812
1761,63.0,138,1.1027169209999954
1762,64.0,138,1.0956300429999715
1763,65.0,138,1.0825773169999877
1764,66.0,138,1.0729124999999726
1765,50.0,139,1.1012891310000157
1766,51.0,139,1.1110235609999677
1767,52.0,139,1.120173145178967
1768,53.0,139,1.1274346445999868
1769,54.0,139,1.1336044617999619
1770,55.0,139,1.137658281717961
1771,56.0,139,1.1408688763160058
1772,57.0,139,1.1421761149629788
1773,58.0,139,1.1409116160009773
1774,59.0,139,1.1377836562999732
1775,60.0,139,1.133973425351968
1776,61.0,139,1.128459918731977
1777,62.0,139,1.1223418365389932
1778,63.0,139,1.1143633621829565
1779,64.0,139,1.1056009699999834
1780,65.0,139,1.0951047699999776
1781,66.0,139,1.0836803629999565
1782,50.0,140,1.1044721369999877
1783,51.0,140,1.1133668049999699
1784,52.0,140,1.1243375499329602
1785,53.0,140,1.1305724840659934
1786,54.0,140,1.138947747165986
1787,55.0,140,1.1420088687829946
1788,56.0,140,1.1472237369389973
1789,57.0,140,1.147267337664971
1790,58.0,140,1.150027508876974
1791,59.0,140,1.1456413063999946
1792,60.0,140,1.1442125529699751
1793,61.0,140,1.1371705603419855
1794,62.0,140,1.1334159212659927
1795,63.0,140,1.1239504136769938
1796,64.0,140,1.1177495059999956
1797,65.0,140,1.1054555003119617
1798,66.0,140,1.0968073799999445
1799,67.0,140,1.0823022939999873
1800,51.0,141,1.1165190879999898
1801,52.0,141,1.1266426759999604
1802,53.0,141,1.1348948785889945
1803,54.0,141,1.1421611344889868
1804,55.0,141,1.1474378452510052
1805,56.0,141,1.1516901990569863
1806,57.0,141,1.1538858546949768
1807,58.0,141,1.1553857423789964
1808,59.0,141,1.1549689086759543
1809,60.0,141,1.1521468616099924
1810,61.0,141,1.1474802195889993
1811,62.0,141,1.1418936816049836
1812,63.0,141,1.134888555645972
1813,64.0,141,1.1271906939999496
1814,65.0,141,1.1175119119999977
1815,66.0,141,1.107358320000003
1816,67.0,141,1.0953464519999727
1817,51.0,142,1.118592341999971
1818,52.0,142,1.1305248629999767
1819,53.0,142,1.137773900054981
1820,54.0,142,1.147195048554977
1821,55.0,142,1.151477152465958
1822,56.0,142,1.1578009663759588
1823,57.0,142,1.1589815024400139
1824,58.0,142,1.1624880563519753
1825,59.0,142,1.160741923159975
1826,60.0,142,1.1619044648559793
1827,61.0,142,1.1560984957579876
1828,62.0,142,1.1529400346349803
1829,63.0,142,1.144271104610965
1830,64.0,142,1.1389240040000175
1831,65.0,142,1.127529521202007
1832,66.0,142,1.1200933859999793
1833,67.0,142,1.1062306899999612
1834,68.0,142,1.0959151039999995
1835,52.0,143,1.132508740999981
1836,53.0,143,1.1417627749999895
1837,54.0,143,1.1501709489499774
1838,55.0,143,1.1566396208739604
1839,56.0,143,1.1618979862810193
1840,57.0,143,1.1651300022579676
1841,58.0,143,1.167563091756989
1842,59.0,143,1.168024137055994
1843,60.0,143,1.1679577522349973
1844,61.0,143,1.1659166586919696
1845,62.0,143,1.161474956511995
1846,63.0,143,1.155201930781999
1847,64.0,143,1.1481951187819845
1848,65.0,143,1.1393871439079817
1849,66.0,143,1.1301412769079775
1850,67.0,143,1.119025339999979
1851,68.0,143,1.107143812000004
1852,52.0,144,1.136201003999986
1853,53.0,144,1.1443061840000155
1854,54.0,144,1.1548421342439497
1855,55.0,144,1.1602378007379741
